"Method for improving spray ring baking and shrinking ratio of fabric, involves forming dyed cloth semi-finished product in spray humidifying machine, and humidifying product cloth ring in drying cylinder ring oven",2011-09-19
"Inflated-type joint water-filling type clothes, have soft pipe provided with valve and sealing bag body, and bag body filled with gas or water in joint part of clothe bodies, where soft pipe is connected with sealing bag body",2011-08-23
"Automatic conduction band water cleaning and printing mechanism closing device, has pressure relay controlling buzzer to alarm, and contactor controlling solenoid valve of printing guide belt",2010-09-20
"Electronic leading circuit board for loom of domestic textile machinery, has substrate whose side part is connected with inserting groove and another side part is connected with output groove",2011-09-15
"Single converter frequency direct current wet workshop maintenance dyeing machine control system, has dry-type transformer whose brake resistor part is utilized for controlling ultra filtration membrane algae process",2011-08-11
"Hot melt embossing device has front roller and rear guide roller that are installed on machine frame, and flat roller with opening formed by rubber roller provided under oil pressure pump",2011-05-18
"Automatic cloth ring quality detection machine, has controller arranged on lower part of inspection table to control coiling and rolling of motor, which is connected with controller, and image sensor connected with controller",2011-08-15
"Bleaching and dyeing processing tank, has tank body whose two ends are connected with rotating sheet by main shaft, and stirring blade provided with drain hole, where main shaft is connected with motor whose base is fixed to clapboard",2011-08-19
"Textile spreading machine has main casing that is provided with coiling, cloth guide rod and transverse rod in parallel, where ends of transverse rod are provided with adjusting screw in F shape",2011-08-19
"V-shaped velvet crotch panty-hose, has panty-hose main body whose crotch is provided with inverted V-shaped sheet type structure, and waist part provided with connecting opening, where main body is made of yarn and urethane elastic fiber",2011-09-09
"Length adjustable shirt, has sleeve whose inner side is provided with inflatable hose pipe, and charging tube and shirt body forming whole part, and inflatable soft pipe whose inner side is arranged with waist part",2011-08-23
"Jet loom water circulation device, has nozzle connected with water filter, where filter is connected with water circulating pipe and provided with water collector and quartz sand is filled inside water collector",2011-08-30
"Dyeing vat, has oil cylinder whose top part is provided with L-type operation platform, where operating platform is provided with bottom plate that is arranged in central axis of cylinder",2011-05-19
"Three-dimensional two-color elastic garment material, comprises weft yarn provided with fiber line, and surface material woven with tri-dimensional pattern, where weft satin tissue is provided with four polyurethane fibers",2011-08-03
"Columnar vertical tool, has bracket whose end is provided with connecting block, cylinder connected with shaft, where connecting block is connected with bottom part of cylinder, and support saddle connected with piston rod",2011-08-23
"Core yarn spinning machine, has yarn hanging device frame provided with core yarn frame and core-spun yarn guide mechanism, and swinging frame equipped with core-spun yarn guide wheel",2011-08-27
"Slider block for slide fastener head, has elastic element provided in containing section, and pulling block pulling pull rod that passes through end of gear rod, which is fixedly connected with upper wing plate",2010-11-03
"Slurry dyeing color yarn winding device for cloth, has belt wheel connected to transmission belt and winding roller, and connection fixing seat whose two ends are provided each other, where winding roller is set in middle shaft",2011-09-08
"Six blade-type micropore spinneret plate, has spinneret plate body provided with spinneret hole, where spinneret hole is formed in six-blade shaped structure and divided into three rings, which are arranged on spinneret plate body",2010-11-12
"Slurry stirrer, has mounting frame utilized for installing stirring device and connected with lifting device, where lifting device is provided with traction motor and traction rope that is fixed above frame",2011-08-10
"Water recycling device for printing and dyeing waste water, has filter tank which is composed of three layers of filter material, while setting water distributing valve in provided between sewage sedimentation tank and filter tank",2011-09-08
"Textile fabric printing dyeing bleaching machine, has steaming box and bleaching tank that are located below row roller, and each lower row roller provided with steam heating pipe and spraying device",2010-11-16
"Slider stopper assembly has limiting block that is provided with guide rod which is passed through guide hole, and clamping block which is provided with elastic element",2011-09-28
"Non-ironing cotton poplin fabric surface material, has warp yarn provided with blue burning yarn, blue grain burning yarn and raw materials, and cotton poplin fabric provided with thermoplastic elastomer plain weave flower",2010-11-24
"Device for dehydrating and scutching fabric, has dehydration device which is arranged between roller device and fabric conveying platform",2011-08-31
"Frequency conversion control system for air compressor, has signal processing unit connected with frequency converter, where signal processing unit is provided with signal control unit that is connected with motor",2011-10-10
"Automatic loom weft stopping device, has negative electrode and positive electrode connected with power supply and battery, where negative electrode is connected to indicator lamp, and positive pole is connected with contact switch",2011-09-29
"Air conditioner filter purifying net, has net body connected with air conditioner that is provided with air inlet port, where net body is made of fiber felt material",2011-09-20
"Preparation of down-proof cloth by making blank cloth feather absorbing treatment after unwinding, adding dyeing solution, and putting cloth in forming machine and drying on shaping mechanism pressing-forming agent",2011-10-25
"Removing hemp fiber peculiar smell comprises adding diluent after thinning by water in odor removing agent, uniformly spraying the diluent, and placing hemp fiber in sealed aerobic environment",2011-10-21
"Method for correcting fault-tolerant error during analysis of storage goods bar code, involves transmitting collected bar code data, if bar code information is provided without invoking or dispatching embedding module",2011-09-26
"Full automatic yarn leno compass sample fabric machine, has frame whose rear end is provided with transition shaft and fixing shaft, and doup end tension device provided with twisting winding weight of transition shaft through tissue",2011-09-21
"Winding yarn dyeing cylinder tube, has hollow cylinder whose outer surface is provided with trapezoid vertical section and upper and lower parts are respectively formed with annular grooves",2011-12-26
"Composite environment-friendly pad, has middle layer whose upper and lower parts are respectively provided with non-woven surface layers, where weight percentage content of pad body is specific percent",2011-12-02
"Boiler for burning smoke device, has side provided with water tank, and pipeline whose end is connected to tank, where top part of tank is set with exhaust pipe and bottom end of tank is connected with water outlet pipe",2011-09-23
"Deposition filter barrel, has cylinder whose end is provided with opening with cover, and net cover passing through opening and set on water inlet pipe, where upper side of cylinder is connected with water outlet pipe",2011-09-23
"Rule set ring jacquard fabric, comprises yarn provided with semi-trapezoid structure, and knitting unit and collecting unit that are staggered with each other",2011-09-29
"Optimizing material discharging method for clothes production, involves judging whether material discharging pattern is received, and inputting and storing material discharging pattern in database based on judgment result",2010-12-24
"Flat steam machine, has drying mechanism flat width cloth falling frame provided between cloth feeding mechanism and pre-shrinking mechanism and provided with guide roller, where pre-shrinking mechanism is provided with air box",2011-11-02
"Detachable reeling friction driving device for winding e.g. nylon in textile field, has main shaft provided with three screw rods that are passed through three grooves, where internal thread hole is formed on main shaft",2011-09-27
"Silk cutting tufted carpet, has silk cut pile fabric body whose bottom part is provided with two silk clothes to suture four sides of carpet body, and functional fiber layer arranged between silk clothes",2011-07-07
"Variable speed pressure system for conveying sludge, has speed reducer output shaft and power transmission shaft of bearing box that are connected by chain wheel",2011-10-10
"Reed for use during waving of filament wool imitating plain woven fabric, has gear provided with big and small space reed teeth, where distance between big and small teeth is equal to distance between small and large space dent sections",2011-12-31
"Detection device for printing net plate i.e. printing screen, has transparent protective cover and cabinet body structure forming sealed or closed space, where lower end of bracket is provided with blocking or barrier structure",2011-10-20
"Punching mechanism for slide fastener tooth-planting machine, has molding punch connected with drive mechanism, and position detector for detecting and judging movement of locating piece and sending out judged movement signals",2010-12-31
"Desizing machine feeding device, has feeding pipe provided with upward liquid outlet hole along row direction, and inverted V-shaped liquid guide plate arranged in liquid outlet hole",2011-11-14
"Drying and condensing water recycle device, has water level display meter fixed on outside of tank body, where water level display meter and centrifugal pump are connected with electric control cabinet",2011-11-05
"Rotary plastic wave machine used for producing garment e.g. jeans pants, has scraping yarn that is provided for limiting braking cylinder and for inflating inflatable air cylinder with glue charging and discharging portion",2012-01-10
"Fiber separating compactor discharge device, has multi-folding sealing door connected with discharging cylinder, where multi-folding sealing door covers discharging cylinder outlet to form sealing structure",2011-11-08
"Automatic winding machine add rewinding cylinder device, has bracket body whose upper part is provided with multiple yarn cylinders with supporting rod, and yarn ingot matched with hole wall to form elastic tension structure",2011-11-22
"Resisting pilling and picking of polyester-cotton fabric includes entering dipping-rolling alkali working solution to dip and roll, steaming, washing with hot water, and washing using a grid of cold water",2011-12-30
"Production line of basalt composite nonwoven fabric, has basalt net-forming device whose output end is mounted between output ends of polymer lapping devices in belt conveying direction whose tail end is mounted with bonding device",2011-12-30
"Intrauterine boosting device for use during contraceptive surgery, has size marker arranged on boosting sleeve, and boosting device fixed at front end plate and back end of auxiliary pushing handle",2011-11-02
"Nylon fiber grinding feather surface material structure, has fiber contact area provided at upper and lower layers of ring structure, and grinding feather circle parts provided at inner and outer surface layers of ring structure",2010-12-28
"Coal crusher for boiler renewable-energy preparation system in biomass molded fuel device field, has main shaft covered with rotor assembly that is provided with toggle and hammer arm, where shaft and rotor assembly are staggered together",2010-12-29
"Cellulose fiber network wire winding machine, has power transmission part provided with cylinder part, wire line section and starting/stopping control system, where starting/stopping control system provided with stepless speed changer",2011-11-30
"Hemp fabric short-flow pre-processing device, has heater fixed at bottom part of drying box that is connected with roller, drying device connected with alkali processing device and provided with drying box and heater",2011-11-28
"Bunchy dyeing machine, has double layer screen frame provided with groove that is provided with yarn cylinder, where double layer screen frame is equipped with roller and is hung on lubricating roller",2011-10-28
"Loose tube cylinder for use during viscose filament yarn dyeing process, has winding part winding yarn on viscose filament loosening tube, and winding machine fixed vertical to yarn guide roller",2012-03-22
"Embroidery line device for stainless wire device of motor vehicle, has thread whose end is provided with bobbin and another end is provided with winding shaft, where thread is provided with pressing mechanism on oil element in oil shell",2011-11-30
"Machine for preventing cloth from wrinkling, has discharging end provided with groove, and guide plate located between two adjacent material holes and sleeved on machine head according to parallel-ring",2012-03-23
"Sewing clothes double tangent module, has turning plate whose upper part is provided with joint surface of cutting slot, where width of cutting slot is specific mm and turning plate and rubberized fabric are hinged together",2012-03-23
"Sulfite paper auxiliary template for processing skirt pleats, comprises rectangular sulfite paper, where sulfite paper is provided with creases and two-sided adhesive layer and bright parts and dark parts after folding paper",2012-03-23
"Double trousers buckle sewing position clamping plate, has flat-type upper clamping plate body arranged opposite to side of panel that is provided with mounting hole, and convex concave flat part connected to sewing through groove",2012-03-23
"Viscose filament yarn dyeing cylinder, has winding machine provided with inner layer adhesive filament, viscose filament yarn whose outer layer is fixed with pipe, and yarn winding arm arranged at winding machine along vertical direction",2012-03-22
"Warp-knitted space fabric mattress, has mattress body provided with inner liner and mattress cover, where side of cover is sewn with upper and lower surface layers and liner is arranged in independent multi-layered tank body",2011-01-28
"Noise reduction pad used for vehicle, has three layers that are respectively made of EVA plastic foaming material, regenerative fiber cotton, and polyethylene terephthalate (PET) material",2011-09-20
"Yarn sheet-free stop frame, has main body provided with upward opened large U-shaped groove and small U-shaped groove, where upper part of main body is provided with two downward opened grooves",2012-01-13
"Constant humidity end product inspection system, has connecting pipe provided with electronic valve located at inlet of water supply pipe and gas supply pipeline, where electronic valve is connected with humidity sensor",2011-11-25
"Wire optical power cloth clip off detection device, has bracket connected with proximity sensor passed through fixed screw, and detection device part installed with connecting rod, where proximity transducer is arranged with bracket",2011-12-26
"Preshrinking machine, has machine frame whose feed end is provided far away from discharging end of machine frame and bottom is connected with two moving wheels, where machine frame is horizontally provided with rolling driving roller",2011-12-26
"Non-woven fabric winding machine rolling cloth device, has cloth rolling roller arranged on frame, and fly cutting cylinder, gas nozzle and lifting cylinder that are connected with compressed air source",2011-12-15
"Pneumatic winding machine cloth rolling roller limiting mechanism, has roller shaft limiting mechanism body arranged with frame body, and push rod fixed on upper part of pressing block and track",2011-12-15
"Viscose filament yarn wet spinning cake dyeing method, involves forming pressure difference between pressure on external side of cakes and pressure in cylinder sleeve when yarns are swelled to external flow circulation",2012-03-22
"Printing device, has upper and lower driving brush rollers provided with roller wheel that is provided with adjustable roller, and flower support set between upper and lower driving brush rollers",2011-12-27
"Hot sewage treatment device for pre-heating of cold water, has front flat washing groove that is provided with pre-heating water pipe passes through end of cold-water valve connected with cold water pipe",2011-12-20
"Suction motor external protective structure for textile industry, has anti-dust screen provided on end face of housing and with screen section made by meshes stainless steel screen, where screen is fixedly connected with terminal of housing",2011-11-08
"Method for weaving plating silver fiber knitted fabric i.e. double-surface adding screen tissue, involves arranging wax disk replacement pouring tube on tension plate, and packaging fabric with wax during fabric package process",2012-04-27
"Drum-type spinning frame compact spinning air flow directional auxiliary gathering device, has rocker arranged with front holding claw, and spinning machine connected with drafting leather roller core shaft",2011-11-18
"Real silk citric acid crease-resistant finishing process comprises immersing sample of real silk into crease-resistant finishing liquid in dipping roll machine, dipping and rolling for two times, and drying",2012-04-16
"Boiler water film dust removing sewage purifying device, has filter connected with inlet of sewage unit by sewage pipe that is connected with sewage tank, and clean water outlet device connected with clear water tank via water pipe",2011-12-20
"Automatic chain closing device, has machine frame provided with pull head that is provided with mounting base with two chains in parallel through two chain belts, and driving roller mounted on upper part of roller wheel base in movable way",2011-12-15
"Foot warming blanket has foot warming bag and main blanket portion which are detachably connected by zipper, where foot warming bag is provided with insulating material and electric heating furnace",2011-12-07
Embossing double layer blanket has felt material layer that is provided in bottom blanket surface which is fixed with cloth portion which is made of drawn texture yarn material,2011-12-07
"Gas storage cylinder for air compressor, has air pipe connected with gas pipe network, drain pipe fixed at bottom part of cylinder main body, and water outlet pipe provided with drain valve",2011-11-14
"Belt baffle plate flat screen printing machine, has machine body filled with colored slurry, and fixing rail arranged on machine body and covered with baffle, where machine body and fixing rail form gap",2011-12-29
"Color dye spraying device for use in textile printing system during cloth dyeing process, has base fixed with bracket, where sides of bracket are fixedly arranged in middle water groove whose inner surface is provided with spraying hole",2011-12-29
"Method for forming and preparing environment-friendly thermoplastic composite material by utilizing cowboy fabric, involves solidifying mold at certain pressure when thermoplastic resin is melted to form thermoplastic composite material",2012-05-11
"Small flute axis correction device for use in silk reeling factory, has two vertical frames provided in parallel to each other and vertical to two small shafts that are equipped with rollers, and supporting frame provided with handle",2011-12-16
"Treatment system for printing and dyeing sewage in textile process, has ozone de-coloration device whose output end portion is connected with input end portion of filter whose output end portion is connected with discharge outlet",2011-12-22
"Nonwoven material useful for liquid management system, and in disposable personal care hygiene products, preferably paper diaper and sanitary napkins, prepared by needling nonwoven cloth by needling method",2012-04-17
"Combined-type chain device, has support main frame sensing barrier position of sensor, and displacement sensor connected with block driver, where sensor is connected with two drivers",2012-01-04
"Dual-color interlayer moving fabric, comprises fabric main body knitted by dual-side weft knitting machine, and weft synthetic polyester yarn and cation yarn knitted with each other",2011-12-30
"Three-dimensional cross wrinkle feather towel, has towel body provided with warps, wefts and horizontally wrinkled loop structure, where structure is utilized to form flower-type three-dimensional horizontally wrinkled tissue",2012-05-07
"Machine cloth collecting structure for ink-jet plotter, has operation table provided on main machine frame, rod provided between rollers, and pressing rollings fixed on cloth discharging during rotation",2012-01-10
"Electric right-handed scissors, have motor shaft installed with eccentric wheel and bearing, where bearing is sleeved on eccentric wheel, and adjusting bracket connected with fixed bracket",2012-01-13
"Large diameter disk weaving shaft, has shaft core whose upper part is provided with disk, and shaft head flange arranged in end of shaft core, where shaft core and disk are connected by screw thread",2012-01-13
"Slide fastener linear material conveying mechanism for slide fastener tooth planting machine, has conveying wheel fixed along rotating direction of ratchet wheel, and stopping device stopping rotation of ratchet wheel",2011-03-06
"Fabric cloth calender oil pressure curling device, has three-fork roller arranged on machine frame that is provided with cooling roller, and discharged cloth scroll vehicle provided with fabric cloth tension transmission roller",2012-01-10
"Table-type computer machine, has tufting needle arranged at lower part of working table, where bottom surface of working table is provided with push-pull box body, and machine frame arranged with working table",2012-05-21
"Cleaning device for compacting machine in spinning industry, has pressing mechanism arranged in cleaner, and fixing seat whose two ends are fixed with two sides of rolling machine wall",2011-12-30
"Automatic barrel-falling drawing frame track, has pavement part arranged on horizontal ground, where left and right sides of pavement part are provided with two arcuate barriers, and angle of pavement part is in specific value",2011-12-30
"Rotary glue wave machine for use during jeans trousers production process, has base whose upper part is provided with rotating plate along vertical direction, and inflatable pneumatic cylinder connected to glue discharge cylinder",2012-01-10
"Multi-fiber mixer, has mixing tank arranged on machine frame and provided with feeding port, discharging port and drive unit that is connected with rotating shaft, where mixing tank is arranged on inner wall provided with needles",2012-06-21
"Rope-shaped continuous dyeing machine, has mixing pipe whose end is connected with auxiliary tank, where mixing pipe is connected with conveying pipe that is passed through connecting pipe, and return pipe connected with another mixing pipe",2012-05-10
"Carding machine, has transmission roller arranged above fiber inlet end and equipped with shell, and guide pipe whose end is connected with end of dust collecting device and another end is connected with negative pressure device",2011-03-28
"Stretch yarn feeding device, has strip-shaped bumps formed in strip-shaped groove and center shaft hole, and heat sink device connected with strip-shaped bumps, where sink device is formed in strip-shaped groove",2011-03-28
"Fashionable jacquard design socks, have trouser body formed into triangular structure, and bikini sock body provided with two sock tubes, where each sock tube is provided with upper sock tube and lower sock tube",2011-10-14
"Device for mixing crude oil, has strip device that is fixed on axial center between nozzle of the oil injector, and injection direction of strip device is parallel to yarn moving direction",2012-03-23
"Overflow discharge device for air-flow dyeing machine, has discharge valve comprising discharge port arranged higher than bottom part of cylinder body and lower than height of baffle plate, and pump connected with nozzle of body",2012-03-15
"Multi-functional blanket, has blanket main body whose upper part is provided with locking device, where blanket main body is provided with wool blanket main body cover and sewed with button",2012-03-01
"Clean flax rough yarn wood Laura mechanism roller cleaner for use in textile machine, has sanitary ware main body whose upper part is formed with hanging hole, and flannel arranged on circular arc surface part",2012-01-09
"Device for indirect electrochemical reduction dyeing comprises electrolytic cell, which comprises regular hexagonal cathode groove having two sides provided with anode groove, where through hole is provided at cathode groove center",2012-05-21
"Large jacquard towel blanket, has towel blanket main body whose sides are covered with side cloth through sewing unit, where towel blanket main body density and weft density are in specific range",2012-07-13
"Semi-automatic unloading machine for use in textile industry, has mechanical arm guide rod arranged parallel to screw rod, manipulator guide rod sleeve, cylinder and mounting plate of another cylinder",2012-07-17
"Center ring blowing cooling system for chinlon spinning nozzle, has inlet part, guide section and pore section that are connected with leading-in section, where pore section is connected with taper section",2012-02-23
"Magic backpack sweater, has sleeves passing through connecting device that is connected with sweater main body at lower end and linked with each other to form magic of knapsack belt",2012-07-31
"Continuous roll dyeing hair ring type towel fabric post-finishing method, involves performing physical parameter testing process to product, and performing stretching and shaping process to generate weft in pad",2011-04-28
"Continuous roll dyeing hair ring-type towel fabric vertical hair arranging device, has mechanical beating device fixed with roll dyeing brush roller through mechanical rotation, and towel loop brush rolled after rotating brush roller",2011-04-28
"Wet cake pressing machine head, has pressure head main body connected with inclined surface of spinning cake unit, where pressure head main body is protruded from inside to outside",2012-03-22
"Viscose filament yarn dyeing and trial detecting device for use in factory, has pipeline connected with end of power system and provided with pressure gauge, and detecting system whose end is provided with flow meter",2012-03-22
"Natural silk cotton raschel blanket has polyester filament yarn through warping of disk head utilized as coding of blanket bottom cloth training yarn, weft and training screen according to specification of terylene filaments",2012-08-01
"Numerical control program code based automatic bowknot edge cutting device, has transverse guide rail whose two sides are connected with vertical guide rail that is fixed on driving device",2012-03-23
"Cloth conveying device for bonding machine, has cloth fixing mechanism connected with conveying platform, bracket provided with base, and supporting rod connected with two supporting frame units",2012-03-23
Zipper slider has zipper slider main portion that is provided with two opposite round units that are provided with protruding portion for preventing finger from contacting the zipper slider main portion,2011-11-28
"Medical or health care sanitary dressing production device, has spraying system connected with filling section, and electric control system connected with spraying system, where spraying and sealing systems are connected with each other",2012-02-23
"Upper and lower double-pull sheet pull head feeding device, has vertical feeding track whose lower part is connected to feeding rail, sensor fixed on track, and controller driving power components in position to make needle hooks pull plate",2012-07-30
"Extruder for automobile, has feeding device, transmission mechanism, machine barrel and machine head installed in feeding section and metering section of screw rod, where volume ratio of metering section of screw rod is specific value",2012-03-16
"Bleaching pot used for dyeing cotton fabric, has air inlet channel and air outlet channel which are respectively provided with heating sheet, and liquid transport pipe that is connected to air outlet channel",2012-07-02
"Rolling type electric storing device, has multiple wound rolls arranged on transmission chain that includes drum device, where distance between axes of wound rolls and bearing surface is matched with transmitting process distance",2012-07-09
"Ramie spinning needle combing machine and flax screen collecting device, has cross beam whose middle portion is provided with adjusting rod which is connected to cross beam through nut, gasket and bolt respectively",2012-04-18
"Boiler flue gas waste heat recycling and utilizing device, has vertical smoke channel provided with vertical heat exchanger, water inlet pipe fixed with vertical heat exchanger, and water outlet pipe extending into smoke channel",2012-04-01
"Carpet finisher, has bracket connected to left and right sides of base, where left and right sides of bracket are utilized for transmitting carpet that is provided with rug guide rolls and base drives each rug guide roll to rotate",2012-05-16
"Carpet gluing machine pre-heating system, has swelling tank fixed at bottom part of carpet inlet, expanded box whose top part is provided with carpet outlet, and multiple steam pipes provided with multiple steam outlets",2012-05-07
"Carpet detection repairing device, has machine frame for controlling driving operation of motor, and working platform guiding carpet through carpet guide roller group, where machine frame is connected with roller group",2012-05-28
"Three-dimensional flower-shaped cross wrinkle cottony towel, comprises towel body fixed with three-dimensional horizontally wrinkled loop structure, and tissue distribution loop forming three-dimensional horizontally wrinkled tissue",2012-05-07
"Side wrapping strip and decorative belt tray for use on vehicle, has tray body whose bottom part is connected with bracket that is provided with fastening bolt and connecting rod, where rod and groove are rotatably connected with each other",2012-02-21
"Horizontal-type high-temperature and high-pressure overflow dyeing machine, has upper and lower transmission layers arranged on dyeing groove, where height of lower transmission layer is greater than that of dyeing groove",2012-05-15
"Sleeve-type positioning connection device for vortex spinning joint pressure air cylinder, has pressing air cylinder whose end is connected with shaft step part and another end is connected with locating sleeve",2011-02-28
"Long coat, has down swing whose brim is provided with slide fastener, where step size of down swing is in trumpet shape and slide fastener is provided with central line brims that are in inverted V-shape",2011-05-26
"High temperature condensed water recycling device for dyeing machine, has set of condensing pipes provided with set of dyeing machines, and branch pipe connected with main pipe that is connected with hot water collecting tank",2011-05-25
"Absorbent quick-drying fabric, comprises inner layer made of ball acrylic fiber, and fiber tissue section provided with multiple grooves and multiple cross-shaped structures, where cross-shaped structures are combined with combination part",2012-04-28
"Central air conditioner waste heat utilize humidifying system, has humidifying pump connected with waste heat water pipe, switch controlling water flow of water pipe, and humidifying spraying head for operating humidifying wall",2012-04-27
"Metal slide fastener size control device, has controller provided with fixed holder, vertical and horizontal cylinders connected with controller, and sliding plate connected with right end of gap sensing switch",2012-04-19
"Static extending rate measurement calculating instrument, has upper clamping part and lower clamping part, heavy hammer, and graduated scale hung on suspension, and lower cloth connected with heavy bob",2012-04-13
"Natural gas and air combustion burner, has shell provided with three air inlet channels and combustion chamber, where distance between two of air inlet channels is in specific value",2012-04-23
"Anti-winding clearer roller for yarn and cotton spinning machine, has roller main body whose ends are sleeved with clearer roller sleeve and dumb bell-shaped core shaft sleeve, and core shaft fixed with ends of roller main body",2011-12-30
"Automatic bobbin winder cylinder yarn contact pressure control device, has spring bolt connected with box body and provided with eccentric platform, and spring sleeved with eccentric platform",2011-12-30
"Water jet loom cloth side tension control device, has bent pipe provided with water jet loom machine frame and installed on frame through adjusting device, where diameter and length of pipe are in specific range",2012-07-23
"Production of fashionable stretch fabric comprises mixing composite yarn and polyurethane fiber covering to obtain raw material, winding raw material in loose leaf machine bobbin, and wire twisting and warping twisted raw material",2012-09-04
"Self-locking slide fastener head detecting device, has pressing block movably extended into sliding chute, and detector for detecting stopping action of head in slideway, where detecting signal of detector is transmitted to control system",2012-03-07
"Shower device for cloth clip mercerizing machine, has soap washing box which is arranged below cloth feeding port, and liquid inlet which is provided in liquid storage tank and connected with shower unit",2012-05-17
"High-tech regenerative polyester fiber inclined fingerprint grid surface material, has waste plastic bottle made of polyester fiber material and formed with swastika character groove structure",2011-11-17
"Plank stuff plate straightener, has two supporting frames whose upper parts are respectively and rotatably provided with two rotating shafts, and plank stuff plate connected between two rotating shafts",2012-04-16
"Lifting dye stirring table, has base fixed to lifting rod and connected with air cylinder, where air cylinder is fixedly connected with piston rod and lifting rod and end of lifting rod is fixed with swing arm",2012-06-11
"Processing cloth dewatering machine, has mill provided with upper and lower rollers, and vacuum dewatering device provided with vacuum dewatering box, where box is provided with drain opening and vacuum suction port and linked to pump",2012-06-11
"Automatic dye constant temperature coal-burning water supply device, has dye barrel provided with water replenishing pipe, temperature sensor and water level sensor, where water replenishing pipe is connected with replenishing pump",2012-06-11
"Constant-pressure water supply device for use in printing and dyeing workshop, has device main body provided with main water supply pipe, and water replenishing pipe provided with automatic valve and connected with tank",2012-06-11
"Fabric setting machine silicone oil suction device, has vacuum oil tank fixed on silicon oil coating machine frame, vacuum oil tank provided with oil liquid and vacuum pump, and oil return opening connected with silicon oil groove",2012-06-11
"Detachable shirt collar, has detachable collar main body whose inner side is connected with bottom ring by magnet, where width of detachable collar main body is less than that of bottom ring",2012-06-11
"Yarn guiding device for use in textile machine, has guide rod whose end is fixed with support component and middle part is provided with winding ring yarn channel, where surface of channel is covered with polyformaldehyde shell",2012-05-02
"Knitting yarn for use in textile field, has yarn guide nozzle head provided with thread hole that is parallely fixed to two sides of through-hole of yarn guide ceramic material",2012-05-02
"Machine precision fixed-length control circuit for display device, has branch unit provided with travel switch, and contactor reversing air cylinder switch whose indicating loop is connected with parking loop in series manner",2012-07-02
"Skin dyeing machine, has machine body provided with front side plate, spray pipe with rear end installed on back support, and bracket with end movably connected with front side plate, where bracket is formed by welding four round steels",2011-07-04
"Coil wire pressing device for use in spooler, has guide shaft connected with pressing block through nut, pressing block connected with upper wire pressing plate, and lower wire pressing plate provided with mounting hole",2011-07-04
"Reeling device for yarn winder, has coil wire pressing device fixed on guide rod, and machine frame provided with another guide rod, where latter guide rod is fixed on coil wire pressing device",2011-07-04
"Equal-weight network wire power single ingot winding locating device for use in silk winder, has bobbin fixed on spindle, and machine frame provided with tangential belt that is fixed between spindle and inner side of tension wheel",2011-07-04
"Jacquard towel blanket, has cloth covered on main body of blanket, where front surface of main body is cut pile surface, and hair warp made of pure cotton and provided on main body",2012-07-13
"Yarn roving machine for double-loudspeaker collector, has collector coated by cotton sliver, where width, height and thickness of collector are in specific values and collector is provided with machine main body",2012-04-13
"Skid-proof sports shoe sole, has ethylene vinyl acetate sole main body provided with three rubber cushions and skid-proof pattern, where second rubber cushion is provided vertical to surface of fine threads and formed with heel part",2012-07-13
"Manufacturing corn protein viscose filament comprises e.g. mixing certain amount of corn protein with sodium hydroxide, mixing corn protein solution with viscose solution and wet spinning product using glue feeding and spinning machine",2012-04-25
"Different pull slide fastener through head mold, has seat fixedly assembled in U-shaped plate on top part, and pressure spring whose guide convex top end is propped against upper end and lower end in guide raised block and seat",2012-09-29
"Wet-type coating machine for coating branded fabric, has water washing tank that is arranged between front roller and back roller, and includes cloth feeding roller arranged in front of slurry tank",2012-06-13
"Method for producing ramie, involves taking refined carded comb, arranging carded comb in sisal pounds to obtain continuous ramies combined together to obtain hemp, where hemp is processed to obtain ramie ball",2012-10-29
"Crease-resistant traction belt preparation method, involves connecting one side of triangle with stringing belt, and sewing traction belt on edge of textile fabric to be dyed, where another side of triangle is connected with sewing machine",2011-07-14
"Two-for-one twisting machine molding fine adjustment device, has adjusting bolt passing through fixed pile head that is fixed on upper end of swinging arm to adjust head connection through swinging arm groove and adjusting rod",2012-06-08
"High pressure spray humidifying transmission device for vehicle, has device main body provided with driving wheel and pressure pump, where driving wheel and pressure pump are connected together by belt",2012-04-17
"Bedspread, has bed cover rings connected with three sides of surface of bedspread body in detachable manner, where outer side of each bed cover ring is equipped with decorative edge part by Slide fastener or snap fastener",2011-07-20
"Uniformly mixing auxiliary agent heating device for use in printing and dyeing mill, has tank body whose top part is provided with frame, and discharging pipe and steam inlet pipe that are respectively provided with two control valves",2012-08-24
"Automatic water flow control system, has electronic flow meter connected with input end of micro-computer, where output end of micro-computer is connected with ratio valve and hot water control valve by signal conversion module",2012-09-10
"Foldable cap has back cap side semi-ring that is made to extend downwards and is provided with neck portion, and zipper which is provided in lower end of neck portion",2012-07-06
"Shaft and bearing holder slide fastener tooth oxidation coil, has lower shaft and mechanical sealing device that are matched with through-hole, where lower shaft is connected with mechanical sealing device",2012-10-31
"Semi automatic unloading mechanism for use in textile industry, has arm assembly provided with arm clamping jaw, manipulator clamp claw arm and bearing, and manipulator guide rod sleeve connected with air cylinder bracket",2012-07-17
"Monofilament woven high temperature resistant nonwoven filter cloth useful for e.g. filtering operation of smelting comprises high temperature resistant non-woven filtering fabric as base fabric, and two layers of filtering cloth",2012-06-14
"Concave nest yarn, has knitting coil fixed with ring coil and needle coil, and pressing ring connected with arc-shaped ring, where arc-shaped ring is fixed with needle coil",2012-06-06
